03/07/2017 14:20:56 Button clicked: Btn 1
03/07/2017 14:20:56 Button clicked: Btn 2
03/07/2017 14:20:57 Button clicked: Btn 3
03/07/2017 14:20:58 Button clicked: Btn 4
03/07/2017 14:20:58 Button clicked: Btn 5
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:55:39 : STREAM b'IHDR' 16 13
08/07/2017 13:55:39 : STREAM b'gAMA' 41 4
08/07/2017 13:55:39 : STREAM b'cHRM' 57 32
08/07/2017 13:55:39 : b'cHRM' 57 32 (unknown)
08/07/2017 13:55:39 : STREAM b'bKGD' 101 6
08/07/2017 13:55:39 : b'bKGD' 101 6 (unknown)
08/07/2017 13:55:39 : STREAM b'pHYs' 119 9
08/07/2017 13:55:39 : STREAM b'tIME' 140 7
08/07/2017 13:55:39 : b'tIME' 140 7 (unknown)
08/07/2017 13:55:39 : STREAM b'IDAT' 159 1462
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 101 9
08/07/2017 13:56:42 : STREAM b'iTXt' 122 345
08/07/2017 13:56:42 : STREAM b'IDAT' 479 16384
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'bKGD' 101 6
08/07/2017 13:56:42 : b'bKGD' 101 6 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 119 9
08/07/2017 13:56:42 : STREAM b'tIME' 140 7
08/07/2017 13:56:42 : b'tIME' 140 7 (unknown)
08/07/2017 13:56:42 : STREAM b'IDAT' 159 1462
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'bKGD' 101 6
08/07/2017 13:56:42 : b'bKGD' 101 6 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 119 9
08/07/2017 13:56:42 : STREAM b'tIME' 140 7
08/07/2017 13:56:42 : b'tIME' 140 7 (unknown)
08/07/2017 13:56:42 : STREAM b'IDAT' 159 1462
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'bKGD' 101 6
08/07/2017 13:56:42 : b'bKGD' 101 6 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 119 9
08/07/2017 13:56:42 : STREAM b'tIME' 140 7
08/07/2017 13:56:42 : b'tIME' 140 7 (unknown)
08/07/2017 13:56:42 : STREAM b'IDAT' 159 1462
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'bKGD' 101 6
08/07/2017 13:56:42 : b'bKGD' 101 6 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 119 9
08/07/2017 13:56:42 : STREAM b'tIME' 140 7
08/07/2017 13:56:42 : b'tIME' 140 7 (unknown)
08/07/2017 13:56:42 : STREAM b'IDAT' 159 1462
08/07/2017 13:56:42 : STREAM b'IHDR' 16 13
08/07/2017 13:56:42 : STREAM b'gAMA' 41 4
08/07/2017 13:56:42 : STREAM b'cHRM' 57 32
08/07/2017 13:56:42 : b'cHRM' 57 32 (unknown)
08/07/2017 13:56:42 : STREAM b'bKGD' 101 6
08/07/2017 13:56:42 : b'bKGD' 101 6 (unknown)
08/07/2017 13:56:42 : STREAM b'pHYs' 119 9
08/07/2017 13:56:42 : STREAM b'tIME' 140 7
08/07/2017 13:56:42 : b'tIME' 140 7 (unknown)
08/07/2017 13:56:42 : STREAM b'IDAT' 159 1462
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 101 9
08/07/2017 13:57:07 : STREAM b'iTXt' 122 345
08/07/2017 13:57:07 : STREAM b'IDAT' 479 16384
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'bKGD' 101 6
08/07/2017 13:57:07 : b'bKGD' 101 6 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 119 9
08/07/2017 13:57:07 : STREAM b'tIME' 140 7
08/07/2017 13:57:07 : b'tIME' 140 7 (unknown)
08/07/2017 13:57:07 : STREAM b'IDAT' 159 1462
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'bKGD' 101 6
08/07/2017 13:57:07 : b'bKGD' 101 6 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 119 9
08/07/2017 13:57:07 : STREAM b'tIME' 140 7
08/07/2017 13:57:07 : b'tIME' 140 7 (unknown)
08/07/2017 13:57:07 : STREAM b'IDAT' 159 1462
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'bKGD' 101 6
08/07/2017 13:57:07 : b'bKGD' 101 6 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 119 9
08/07/2017 13:57:07 : STREAM b'tIME' 140 7
08/07/2017 13:57:07 : b'tIME' 140 7 (unknown)
08/07/2017 13:57:07 : STREAM b'IDAT' 159 1462
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'bKGD' 101 6
08/07/2017 13:57:07 : b'bKGD' 101 6 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 119 9
08/07/2017 13:57:07 : STREAM b'tIME' 140 7
08/07/2017 13:57:07 : b'tIME' 140 7 (unknown)
08/07/2017 13:57:07 : STREAM b'IDAT' 159 1462
08/07/2017 13:57:07 : STREAM b'IHDR' 16 13
08/07/2017 13:57:07 : STREAM b'gAMA' 41 4
08/07/2017 13:57:07 : STREAM b'cHRM' 57 32
08/07/2017 13:57:07 : b'cHRM' 57 32 (unknown)
08/07/2017 13:57:07 : STREAM b'bKGD' 101 6
08/07/2017 13:57:07 : b'bKGD' 101 6 (unknown)
08/07/2017 13:57:07 : STREAM b'pHYs' 119 9
08/07/2017 13:57:07 : STREAM b'tIME' 140 7
08/07/2017 13:57:07 : b'tIME' 140 7 (unknown)
08/07/2017 13:57:07 : STREAM b'IDAT' 159 1462
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 101 9
08/07/2017 13:59:10 : STREAM b'iTXt' 122 345
08/07/2017 13:59:10 : STREAM b'IDAT' 479 16384
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'bKGD' 101 6
08/07/2017 13:59:10 : b'bKGD' 101 6 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 119 9
08/07/2017 13:59:10 : STREAM b'tIME' 140 7
08/07/2017 13:59:10 : b'tIME' 140 7 (unknown)
08/07/2017 13:59:10 : STREAM b'IDAT' 159 1462
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'bKGD' 101 6
08/07/2017 13:59:10 : b'bKGD' 101 6 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 119 9
08/07/2017 13:59:10 : STREAM b'tIME' 140 7
08/07/2017 13:59:10 : b'tIME' 140 7 (unknown)
08/07/2017 13:59:10 : STREAM b'IDAT' 159 1462
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'bKGD' 101 6
08/07/2017 13:59:10 : b'bKGD' 101 6 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 119 9
08/07/2017 13:59:10 : STREAM b'tIME' 140 7
08/07/2017 13:59:10 : b'tIME' 140 7 (unknown)
08/07/2017 13:59:10 : STREAM b'IDAT' 159 1462
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'bKGD' 101 6
08/07/2017 13:59:10 : b'bKGD' 101 6 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 119 9
08/07/2017 13:59:10 : STREAM b'tIME' 140 7
08/07/2017 13:59:10 : b'tIME' 140 7 (unknown)
08/07/2017 13:59:10 : STREAM b'IDAT' 159 1462
08/07/2017 13:59:10 : STREAM b'IHDR' 16 13
08/07/2017 13:59:10 : STREAM b'gAMA' 41 4
08/07/2017 13:59:10 : STREAM b'cHRM' 57 32
08/07/2017 13:59:10 : b'cHRM' 57 32 (unknown)
08/07/2017 13:59:10 : STREAM b'bKGD' 101 6
08/07/2017 13:59:10 : b'bKGD' 101 6 (unknown)
08/07/2017 13:59:10 : STREAM b'pHYs' 119 9
08/07/2017 13:59:10 : STREAM b'tIME' 140 7
08/07/2017 13:59:10 : b'tIME' 140 7 (unknown)
08/07/2017 13:59:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 101 9
08/07/2017 14:01:10 : STREAM b'iTXt' 122 345
08/07/2017 14:01:10 : STREAM b'IDAT' 479 16384
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'bKGD' 101 6
08/07/2017 14:01:10 : b'bKGD' 101 6 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 119 9
08/07/2017 14:01:10 : STREAM b'tIME' 140 7
08/07/2017 14:01:10 : b'tIME' 140 7 (unknown)
08/07/2017 14:01:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'bKGD' 101 6
08/07/2017 14:01:10 : b'bKGD' 101 6 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 119 9
08/07/2017 14:01:10 : STREAM b'tIME' 140 7
08/07/2017 14:01:10 : b'tIME' 140 7 (unknown)
08/07/2017 14:01:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'bKGD' 101 6
08/07/2017 14:01:10 : b'bKGD' 101 6 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 119 9
08/07/2017 14:01:10 : STREAM b'tIME' 140 7
08/07/2017 14:01:10 : b'tIME' 140 7 (unknown)
08/07/2017 14:01:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'bKGD' 101 6
08/07/2017 14:01:10 : b'bKGD' 101 6 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 119 9
08/07/2017 14:01:10 : STREAM b'tIME' 140 7
08/07/2017 14:01:10 : b'tIME' 140 7 (unknown)
08/07/2017 14:01:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:01:10 : STREAM b'IHDR' 16 13
08/07/2017 14:01:10 : STREAM b'gAMA' 41 4
08/07/2017 14:01:10 : STREAM b'cHRM' 57 32
08/07/2017 14:01:10 : b'cHRM' 57 32 (unknown)
08/07/2017 14:01:10 : STREAM b'bKGD' 101 6
08/07/2017 14:01:10 : b'bKGD' 101 6 (unknown)
08/07/2017 14:01:10 : STREAM b'pHYs' 119 9
08/07/2017 14:01:10 : STREAM b'tIME' 140 7
08/07/2017 14:01:10 : b'tIME' 140 7 (unknown)
08/07/2017 14:01:10 : STREAM b'IDAT' 159 1462
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 101 9
08/07/2017 14:02:13 : STREAM b'iTXt' 122 345
08/07/2017 14:02:13 : STREAM b'IDAT' 479 16384
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'bKGD' 101 6
08/07/2017 14:02:13 : b'bKGD' 101 6 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 119 9
08/07/2017 14:02:13 : STREAM b'tIME' 140 7
08/07/2017 14:02:13 : b'tIME' 140 7 (unknown)
08/07/2017 14:02:13 : STREAM b'IDAT' 159 1462
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'bKGD' 101 6
08/07/2017 14:02:13 : b'bKGD' 101 6 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 119 9
08/07/2017 14:02:13 : STREAM b'tIME' 140 7
08/07/2017 14:02:13 : b'tIME' 140 7 (unknown)
08/07/2017 14:02:13 : STREAM b'IDAT' 159 1462
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'bKGD' 101 6
08/07/2017 14:02:13 : b'bKGD' 101 6 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 119 9
08/07/2017 14:02:13 : STREAM b'tIME' 140 7
08/07/2017 14:02:13 : b'tIME' 140 7 (unknown)
08/07/2017 14:02:13 : STREAM b'IDAT' 159 1462
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'bKGD' 101 6
08/07/2017 14:02:13 : b'bKGD' 101 6 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 119 9
08/07/2017 14:02:13 : STREAM b'tIME' 140 7
08/07/2017 14:02:13 : b'tIME' 140 7 (unknown)
08/07/2017 14:02:13 : STREAM b'IDAT' 159 1462
08/07/2017 14:02:13 : STREAM b'IHDR' 16 13
08/07/2017 14:02:13 : STREAM b'gAMA' 41 4
08/07/2017 14:02:13 : STREAM b'cHRM' 57 32
08/07/2017 14:02:13 : b'cHRM' 57 32 (unknown)
08/07/2017 14:02:13 : STREAM b'bKGD' 101 6
08/07/2017 14:02:13 : b'bKGD' 101 6 (unknown)
08/07/2017 14:02:13 : STREAM b'pHYs' 119 9
08/07/2017 14:02:13 : STREAM b'tIME' 140 7
08/07/2017 14:02:13 : b'tIME' 140 7 (unknown)
08/07/2017 14:02:13 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 101 9
08/07/2017 14:03:01 : STREAM b'iTXt' 122 345
08/07/2017 14:03:01 : STREAM b'IDAT' 479 16384
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'bKGD' 101 6
08/07/2017 14:03:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 119 9
08/07/2017 14:03:01 : STREAM b'tIME' 140 7
08/07/2017 14:03:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:03:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'bKGD' 101 6
08/07/2017 14:03:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 119 9
08/07/2017 14:03:01 : STREAM b'tIME' 140 7
08/07/2017 14:03:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:03:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'bKGD' 101 6
08/07/2017 14:03:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 119 9
08/07/2017 14:03:01 : STREAM b'tIME' 140 7
08/07/2017 14:03:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:03:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'bKGD' 101 6
08/07/2017 14:03:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 119 9
08/07/2017 14:03:01 : STREAM b'tIME' 140 7
08/07/2017 14:03:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:03:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:01 : STREAM b'IHDR' 16 13
08/07/2017 14:03:01 : STREAM b'gAMA' 41 4
08/07/2017 14:03:01 : STREAM b'cHRM' 57 32
08/07/2017 14:03:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:03:01 : STREAM b'bKGD' 101 6
08/07/2017 14:03:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:03:01 : STREAM b'pHYs' 119 9
08/07/2017 14:03:01 : STREAM b'tIME' 140 7
08/07/2017 14:03:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:03:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:03:02 : callback led
08/07/2017 14:03:03 : callback led
08/07/2017 14:03:04 : callback led
08/07/2017 14:04:01 : STREAM b'IHDR' 16 13
08/07/2017 14:04:01 : STREAM b'gAMA' 41 4
08/07/2017 14:04:01 : STREAM b'cHRM' 57 32
08/07/2017 14:04:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:04:01 : STREAM b'pHYs' 101 9
08/07/2017 14:04:01 : STREAM b'iTXt' 122 345
08/07/2017 14:04:01 : STREAM b'IDAT' 479 16384
08/07/2017 14:04:01 : STREAM b'IHDR' 16 13
08/07/2017 14:04:01 : STREAM b'gAMA' 41 4
08/07/2017 14:04:01 : STREAM b'cHRM' 57 32
08/07/2017 14:04:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:04:01 : STREAM b'bKGD' 101 6
08/07/2017 14:04:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:04:01 : STREAM b'pHYs' 119 9
08/07/2017 14:04:01 : STREAM b'tIME' 140 7
08/07/2017 14:04:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:04:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:04:01 : STREAM b'IHDR' 16 13
08/07/2017 14:04:01 : STREAM b'gAMA' 41 4
08/07/2017 14:04:01 : STREAM b'cHRM' 57 32
08/07/2017 14:04:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:04:01 : STREAM b'bKGD' 101 6
08/07/2017 14:04:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:04:01 : STREAM b'pHYs' 119 9
08/07/2017 14:04:01 : STREAM b'tIME' 140 7
08/07/2017 14:04:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:04:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:04:01 : STREAM b'IHDR' 16 13
08/07/2017 14:04:01 : STREAM b'gAMA' 41 4
08/07/2017 14:04:01 : STREAM b'cHRM' 57 32
08/07/2017 14:04:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:04:01 : STREAM b'bKGD' 101 6
08/07/2017 14:04:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:04:01 : STREAM b'pHYs' 119 9
08/07/2017 14:04:01 : STREAM b'tIME' 140 7
08/07/2017 14:04:01 : b'tIME' 140 7 (unknown)
08/07/2017 14:04:01 : STREAM b'IDAT' 159 1462
08/07/2017 14:04:01 : STREAM b'IHDR' 16 13
08/07/2017 14:04:01 : STREAM b'gAMA' 41 4
08/07/2017 14:04:01 : STREAM b'cHRM' 57 32
08/07/2017 14:04:01 : b'cHRM' 57 32 (unknown)
08/07/2017 14:04:01 : STREAM b'bKGD' 101 6
08/07/2017 14:04:01 : b'bKGD' 101 6 (unknown)
08/07/2017 14:04:01 : STREAM b'pHYs' 119 9
08/07/2017 14:04:01 : STREAM b'tIME' 140 7
08/07/2017 14:04:01 : b'tIME' 140 7 (unknown)
